Concertation,Débat,Contribution collective,Nombre de participants,user-id,Age,Quartier,Contenu
"Assises pour la ville 2016","9. Quels changements anticiper au regard de la baisse des ressources publiques ?","L'équipe des Assises à la rencontre des habitants du chemin de l'île et  sur le marché du centre le 2 avril 2016","12","56ec41888b36510a51ad4488",,,"A la question : Pour que Nanterre demeure une ville pour tous, quelles seraient selon vous les 3 décisions à prendre ?"" et ""Exprmez-vous librement sur le Nanterre qui change ?"", les habitants répondent : 

- ""Sécurité routière/ mettre un radar près du réseau de bus. Il y a énormément d'animation à Nanterre""
- ""Les décisions à prendre : logements et crèches""
- ""Diminuer les tours, favoriser les programmes de maximum R+4""
- ""Plus de commerces dans les quartiers""
- ""Satisfait globalement""
- ""Vérifier les budgets et les maîtriser, que la ville ne s'endette pas, participer à l'éducation des jeunes et des enfants""
- ""Favoriser l'entraide et l'échange, lutter contre les incivilités""
- ""Bonne impression générale""
- ""Lutter contre les incivilités et le vandalisme, des décisions à prendre sutout pour le 3ème âge. Nanterre n'est pas la pire, encore en bonne place, aux élus de faire le nécessaire pour que cela dure""
- ""Rénover le centre ville, lui redonner un coup de jeune en terme d'image""
- ""Renforcer les travailleurs sociaux sur les quartiers le soir"", meilleure retraite, sinon je me plaît beaucoup à Nanterre.""
- ""Arrêter de construire, rester à taille humaine. Manque d'entretien du cadre de vie, fleurir le quartier. Utilité de dépenser de l'argent public utilement (ex: changement mobilier urbain)."
"Assises pour la ville 2016","9. Quels changements anticiper au regard de la baisse des ressources publiques ?","Accueil des nouveaux habitants au Petit Nanterre le 2 avril 2016",,"56ec41888b36510a51ad4488",,,"Quelles sont vos priorités pour le quartier ?
- Les écoles (bonnes structures, bonne qualité)
suivi des élèves et des effectifs
activités périscolaires (« après école ») : théâtre, robotique, potager, etc.
- Les crèches
- La sécurité : 
       pour les enfants
	par rapport aux stupéfiants, banditisme (passage de la police)
       routière.
- Les commerces : 
diversité (pharmacie, boulangerie, commerces de base, restauration, commerces de bouche, etc.).
accessibilité au centre à pieds (désenclavement) ; favoriser le transport à pied.
- Les espaces verts : 
Plus d’espaces verts. Beaucoup de constructions au détriment des espaces verts. 
- Respect de l’environnement (ex. borne sacs plastiques pour ramasser les excréments de chien)
- Les transports en commun pour le désenclavement.
- Activités sportives à Nanterre : 
footing (informations à donner sur les parcours)
roller
petits équipements sportifs
raccordement aux bords de Seine"
"Assises pour la ville 2016","9. Quels changements anticiper au regard de la baisse des ressources publiques ?","",,"56ec41888b36510a51ad4488",,,"Une habitante dit à ce sujet : ""Il faut trouver un équilibre financier qui permette de garder ses priorités intacte malgré le Grand Paris."""
"Assises pour la ville 2016","10. La place des habitants et notamment des jeunes dans le changement","radio pôle: les jeunes du pôle animation","","56dfedca0a0ec8392df2f414",,,"Anaïs, 11 ans, propose que des enfants soient élus délégués par quartier, les délégués assistent au conseil municipal et portent les propositions des enfants et jeunes, et ensuite ils racontent le résultat aux enfants du quartier.

Cf émission radio Pôle : http://radioagora-nanterre.fr/broadcast/4439-Radio-pole-les-jeunes-Nanterriens-et-les-Assises"
"Assises pour la ville 2016","10. La place des habitants et notamment des jeunes dans le changement","","","56e142240a0ec8392df2f463",,,"superbe initiative! effectivement la parole des jeunes et des enfants est importante à prendre en compte. leur regard est souvent pertinent.
il faut trouver un moyen de récolter leur parole, pourquoi pas  sous une forme ludique pour certaines tranches d'âges."
"Assises pour la ville 2016","10. La place des habitants et notamment des jeunes dans le changement","",,"56e02d870a0ec8392df2f43d",,,"Dans une ville qui change, et confrontée à de nombreux défis, comment aider et accompagner les jeunes ?"
"Assises pour la ville 2016","10. La place des habitants et notamment des jeunes dans le changement","",,"56fbdced0672f89b510d8920","45-49 ans","Plateau Mont-Valérien","Quant à la réussite scolaire, C.f  la théorie des intelligences multiples et les expérimentations qui en ont été faites en Seine et Marne ou en Essonne, relatées sur le site de l’éducation nationale : http://eduscol.education.fr/cid52893/intelligences-multiples.html. Si ça n’a pas encore été prévu sur Nanterre, peut-être les écoles de notre ville pourraient-elles se pencher sur l’individualisation des enseignements qui permettrait à chaque enfant d’apprendre, de prendre confiance… selon « ses billes » (étant entendu qu’il ne s’agirait pas à terme de reproduire « le Meilleur des mondes » et que chacun puisse également pouvoir développer tous les types d’intelligence par des exercices appropriés)"
"Assises pour la ville 2016","10. La place des habitants et notamment des jeunes dans le changement","",,"56fa958770d796ee13bd1784","45-49 ans","Parc Sud","@Ugo Soudi : Il faut élever le niveau!"
"Assises pour la ville 2016","10. La place des habitants et notamment des jeunes dans le changement","",,"56fbdced0672f89b510d8920","45-49 ans","Plateau Mont-Valérien","Quant à une participation plus grande des jeunes à la vie de la cité, il me semble que nous pourrions dans un premier temps aller à leur rencontre pour leur donner l’envie, la confiance, l’habitude… d’aller ensuite à notre rencontre.

On pourrait, par exemple, prévoir que chaque association, chaque entreprise… de la ville se déplace 1 fois par an en semaine et en journée dans une classe d’école/de collège/de lycée pour y présenter ses activités, échanger... 

- Musicienne dans une asso, je me souviens que nous étions allés à quelques-uns dans une classe d’école maternelle l’année dernière présenter nos instruments et jouer quelques morceaux devant des gamins que leur institutrice nous avait dit sortir très rarement de leur quartier et pas pour aller à des concerts. Une matinée pour le plus grand bonheur des enfants… et du notre. Quant à la musique, pourrait être généralisée la mise en place d’un dispositif tel que les orchestres à l’école, qui va bien au-delà dans ses résultats que le simple fait de faire de la musique.

On pourrait également créer du lien intergénérationnel (et interquartier, intercatégorie sociale éventuellement), avec une sorte de parrainage/ marrainage d’un enfant/d’un ado avec un adulte/une personne âgée, tous deux ne se connaissant pas au départ et se rencontrant, échangeant…autour d’une part de gâteau, d’un jus de fruit."
"Assises pour la ville 2016","10. La place des habitants et notamment des jeunes dans le changement","",,"57010a074d4ec26555d4323e","55-59 ans","Université","Oui la participation citoyenne doit changer et devenir une des priorités pour être effective. Cela devrait engager tous les acteurs associatifs, et professionnels dont les services municipaux  auprès des habitants de toutes tranches d'âge. C'est dans l'action quel' on participe et que l'on peut se faire entendre et décider collectivement. Tous les projets de transformation de l'habitat, des espaces publics, d'urbanisme devraient associer les habitants. En mobilisant les associations, les écoles, les collèges, les lieux de vie de loisirs, de culture, il y a de grandes possibilités de faire participer le plus grand nombre aux projets de rénovation racines et sociales. N' y a t il pas plus beau programme d' éducation  d'apprentissage  de raccrochage et de prévention que d'inscrire dans les projets d'école, de collèges , des centres sociaux , des centres de loisirs d'accompagnement a la scolarité les projets et programme de transformation de la ville. Voilà de quoi enrichir les programmes scolaires et favoriser la réussite de tous. Mais cela nécessite de confier des responsabilités et déléguer et partager les pouvoirs."
"Assises pour la ville 2016","10. La place des habitants et notamment des jeunes dans le changement","Centre Social et Culturel Hissez Haut : Nanterre Bouge - jeudi 24 mars 2016","29","570270504d4ec26555d43266","45-49 ans","Vieux-Pont / Sainte Geneviève","Réflexions sur la question Comment vivre, cohabiter ensemble ?
Pour répondre à cette question, les participants ont mis en avant le fait qu’il fallait accorder plus d’attention à son voisin, qu’il fallait davantage de lieux de rencontre qui favorisent cette cohabitation et ce vivre ensemble.
Les centres sociaux sont des lieux qui permettent de créer des liens, voire de les recréer. Ils ont un rôle très important dans le soutien à la parentalité, d’où la nécessité de mieux les soutenir et leur donner davantage de moyens.
Sur un plan plus général, Nanterre doit rester une ville d’accueil ; il faudrait rendre le centre-ville piéton plus souvent, développer des « places de village » dans les nouveaux quartiers, développer les transports alternatifs.
La question des incivilités et de la sécurité a également été abordée. Les participants se sont interrogés à propos de la police municipale et pensent que les citoyens devraient être consultés à ce sujet.
Pour certains, le référendum n’est pas forcément un bon moyen. D'autres pensent qu'il faudrait un grand débat. Une personne estime que la sécurité devrait être du ressort de l'état et regrette la suppression de la police de proximité.
Il faudrait des éducateurs de rue spécialisés, qui écoutent les jeunes. Enfin, une personne pense qu'un débat est nécessaire, ne serait-ce que pour savoir ce que la ville fait déjà."
